통계연도,구명,동명,세대수,인구수,남자인구수,여자인구수,행정동코드
stats_yr,sigungu_nm,epmndn_nm,hshld_cnt,popl_cnt,popl_cnt_m,popl_cnt_f,admdong_cd
2024,강동구,둔촌2동,10734,24830,12141,12689,1174070000
2024,강동구,길동,23493,47949,23221,24728,1174068500
2024,강동구,상일1동,13565,39373,19372,20001,1174052500
2024,강동구,상일2동,5333,13592,6325,7267,1174052600
2025,강남구,개포1동,9134,26681,12841,13840,1168066000
2025,강남구,개포2동,14953,42206,20419,21787,1168067000
2025,강남구,개포3동,7127,15997,7678,8319,1168068000
2025,강남구,개포4동,10041,23159,11113,12046,1168069000
2025,강남구,계,245264,562508,268648,293860,1168000000
2025,강남구,논현1동,13417,21500,10118,11382,1168052100
2025,강남구,논현2동,11172,20506,9553,10953,1168053100
2025,강남구,대치1동,7206,23800,11957,11843,1168060000
2025,강남구,대치2동,13403,38694,19704,18990,1168061000
2025,강남구,대치4동,9537,18326,8711,9615,1168063000
2025,강남구,도곡1동,8383,20852,9789,11063,1168065500
2025,강남구,도곡2동,11414,32199,14884,17315,1168065600
2025,강남구,삼성1동,5489,13005,6373,6632,1168058000
2025,강남구,삼성2동,13799,30628,14603,16025,1168059000
2025,강남구,세곡동,20299,46157,21533,24624,1168070000
2025,강남구,수서동,7612,13612,6123,7489,1168075000
2025,강남구,신사동,6538,15291,7148,8143,1168051000
2025,강남구,압구정동,9930,25668,11955,13713,1168054500
2025,강남구,역삼1동,23856,35623,17383,18240,1168064000
2025,강남구,역삼2동,15548,36481,16949,19532,1168065000
2025,강남구,일원1동,7420,14221,6800,7421,1168073000
2025,강남구,일원본동,7953,22439,11101,11338,1168072000
2025,강남구,청담동,11033,25463,11913,13550,1168056500
2025,강동구,강일동,13797,34546,16506,18040,1174051500
2025,강동구,계,222624,503997,245352,258645,1174000000
2025,강동구,고덕1동,8164,23764,12221,11543,1174055000
2025,강동구,고덕2동,10360,26459,13180,13279,1174056000
2025,강동구,길동,24353,48655,23480,25175,1174068500
2025,강동구,둔촌1동,11954,32883,16154,16729,1174069000
2025,강동구,둔촌2동,10928,25332,12357,12975,1174070000
2025,강동구,명일1동,9983,24743,12116,12627,1174053000
2025,강동구,명일2동,6399,16971,8257,8714,1174054000
2025,강동구,상일1동,13553,39152,19187,19965,1174052500
2025,강동구,상일2동,5295,13361,6219,7142,1174052600
2025,강동구,성내1동,8204,19078,9075,10003,1174064000
2025,강동구,성내2동,14061,24903,12046,12857,1174065000
2025,강동구,성내3동,10589,21921,10608,11313,1174066000
2025,강동구,암사1동,15835,32998,16242,16756,1174057000
2025,강동구,암사2동,6413,14613,7073,7540,1174058000
2025,강동구,암사3동,6046,16867,8198,8669,1174059000
2025,강동구,천호1동,12871,25329,12344,12985,1174060000
2025,강동구,천호2동,18743,35486,17209,18277,1174061000
2025,강동구,천호3동,15076,26936,12880,14056,1174062000
2025,강북구,계,142256,285900,136496,149404,1130500000
2025,강북구,미아동,11749,21140,9942,11198,1130553500
2025,강북구,번1동,9642,17110,8243,8867,1130559500
2025,강북구,번2동,7408,14469,6875,7594,1130560300
2025,강북구,번3동,7560,15674,7245,8429,1130560800
2025,강북구,삼각산동,11484,30090,14393,15697,1130557500
2025,강북구,삼양동,11750,24715,12130,12585,1130553400
2025,강북구,송중동,13579,28210,13373,14837,1130554500
2025,강북구,송천동,11805,22471,11047,11424,1130555500
2025,강북구,수유1동,10406,19855,9551,10304,1130561500
2025,강북구,수유2동,9690,20214,9509,10705,1130562500
2025,강북구,수유3동,13574,23940,11356,12584,1130563000
2025,강북구,우이동,9574,19576,9237,10339,1130564500
2025,강북구,인수동,14035,28436,13595,14841,1130566000
2025,강서구,가양1동,21021,33695,15050,18645,1150060300
2025,강서구,가양2동,7920,13010,6129,6881,1150060400
2025,강서구,가양3동,7541,13471,6229,7242,1150060500
2025,강서구,계,273604,556370,265463,290907,1150000000
2025,강서구,공항동,13707,29271,14740,14531,1150062000
2025,강서구,등촌1동,14295,25115,11575,13540,1150052000
2025,강서구,등촌2동,8638,19139,9331,9808,1150053000
2025,강서구,등촌3동,15027,28785,13470,15315,1150053500
2025,강서구,발산1동,13573,35088,16520,18568,1150061100
2025,강서구,방화1동,16572,40279,19557,20722,1150063000
2025,강서구,방화2동,12406,23088,11452,11636,1150064000
2025,강서구,방화3동,11100,21501,10280,11221,1150064100
2025,강서구,염창동,16828,41267,19708,21559,1150051000
2025,강서구,우장산동,17367,43933,20833,23100,1150061500
2025,강서구,화곡1동,28087,50724,24425,26299,1150054000
2025,강서구,화곡2동,8199,17007,8137,8870,1150055000
2025,강서구,화곡3동,9658,20741,9855,10886,1150056000
2025,강서구,화곡4동,9591,19339,9351,9988,1150057000
2025,강서구,화곡6동,13452,25771,12260,13511,1150059100
2025,강서구,화곡8동,11487,22870,10980,11890,1150059300
2025,강서구,화곡본동,17135,32276,15581,16695,1150059000
2025,계,계,4501031,9579177,4601282,4977895,1100000000
2025,관악구,계,288778,497391,248140,249251,1162000000
2025,관악구,낙성대동,12433,18239,9224,9015,1162058500
2025,관악구,난곡동,12742,24665,12240,12425,1162077500
2025,관악구,난향동,6129,14564,7082,7482,1162071500
2025,관악구,남현동,9808,17469,8443,9026,1162063000
2025,관악구,대학동,18143,28856,16685,12171,1162073500
2025,관악구,미성동,14050,29133,14206,14927,1162076500
2025,관악구,보라매동,12922,23513,11437,12076,1162052500
2025,관악구,삼성동,9806,20209,10026,10183,1162074500
2025,관악구,서림동,15663,25112,13679,11433,1162066500
2025,관악구,서원동,15456,23834,12353,11481,1162064500
2025,관악구,성현동,12955,29888,14381,15507,1162056500
2025,관악구,신림동,19412,24445,13003,11442,1162069500
2025,관악구,신사동,14704,24296,11984,12312,1162068500
2025,관악구,신원동,11298,18155,9177,8978,1162065500
2025,관악구,은천동,16028,31974,15556,16418,1162060500
2025,관악구,인헌동,14952,25387,12228,13159,1162062500
2025,관악구,조원동,12581,21420,10593,10827,1162072500
2025,관악구,중앙동,10527,15600,7355,8245,1162061500
2025,관악구,청룡동,24597,37064,17669,19395,1162059500
2025,관악구,청림동,6347,14418,6866,7552,1162054500
2025,관악구,행운동,18225,29150,13953,15197,1162057500
2025,광진구,계,171133,349117,165852,183265,1121500000
2025,광진구,광장동,11676,33229,16070,17159,1121581000
2025,광진구,구의1동,13259,23644,11116,12528,1121585000
2025,광진구,구의2동,11490,25502,12080,13422,1121586000
2025,광진구,구의3동,12056,27779,13125,14654,1121587000
2025,광진구,군자동,11147,21251,10349,10902,1121573000
2025,광진구,능동,6446,11343,5222,6121,1121578000
2025,광진구,자양1동,12083,22532,10780,11752,1121582000
2025,광진구,자양2동,12217,26732,12871,13861,1121583000
2025,광진구,자양3동,10926,27050,12958,14092,1121584000
2025,광진구,자양4동,11307,23516,11304,12212,1121584700
2025,광진구,중곡1동,8631,15403,7278,8125,1121574000
2025,광진구,중곡2동,10484,20180,9476,10704,1121575000
2025,광진구,중곡3동,8414,15500,7551,7949,1121576000
2025,광진구,중곡4동,13001,27213,13115,14098,1121577000
2025,광진구,화양동,17996,28243,12557,15686,1121571000
2025,구로구,가리봉동,6084,12521,7012,5509,1153059500
2025,구로구,개봉1동,15293,34016,16811,17205,1153074000
2025,구로구,개봉2동,12661,29683,14242,15441,1153075000
2025,구로구,개봉3동,8561,19175,9238,9937,1153076000
2025,구로구,계,184270,408238,200597,207641,1153000000
2025,구로구,고척1동,11625,26495,13150,13345,1153072000
2025,구로구,고척2동,11303,25357,12444,12913,1153073000
2025,구로구,구로1동,8399,20313,9916,10397,1153052000
2025,구로구,구로2동,12029,28544,14672,13872,1153053000
2025,구로구,구로3동,13554,24515,12615,11900,1153054000
2025,구로구,구로4동,10048,21805,10744,11061,1153055000
2025,구로구,구로5동,15579,31341,15322,16019,1153056000
2025,구로구,수궁동,9911,22249,10868,11381,1153079000
2025,구로구,신도림동,14431,36093,17342,18751,1153051000
2025,구로구,오류1동,13018,23441,11111,12330,1153077000
2025,구로구,오류2동,15596,36487,17300,19187,1153078000
2025,구로구,항동,6178,16203,7810,8393,1153080000
2025,금천구,가산동,18766,27870,14959,12911,1154551000
2025,금천구,계,121572,237562,119612,117950,1154500000
2025,금천구,독산1동,26555,49582,24990,24592,1154561000
2025,금천구,독산2동,9297,18494,9296,9198,1154562000
2025,금천구,독산3동,12669,26033,13285,12748,1154563000
2025,금천구,독산4동,7367,15474,7825,7649,1154564000
2025,금천구,시흥1동,16331,32971,16349,16622,1154567000
2025,금천구,시흥2동,8149,20034,9613,10421,1154568000
2025,금천구,시흥3동,4663,10159,5004,5155,1154569000
2025,금천구,시흥4동,8813,19060,9428,9632,1154570000
2025,금천구,시흥5동,8962,17885,8863,9022,1154571000
2025,노원구,계,216559,489003,233481,255522,1135000000
2025,노원구,공릉1동,18763,36035,17301,18734,1135059500
2025,노원구,공릉2동,17854,41673,19996,21677,1135060000
2025,노원구,상계10동,7574,17810,8190,9620,1135072000
2025,노원구,상계1동,15537,36174,17296,18878,1135063000
2025,노원구,상계2동,8528,18790,9197,9593,1135064000
2025,노원구,상계3.4동,12328,26743,13260,13483,1135066500
2025,노원구,상계5동,10818,22309,10790,11519,1135067000
2025,노원구,상계6.7동,13732,30478,13971,16507,1135069500
2025,노원구,상계8동,9072,21305,10053,11252,1135070000
2025,노원구,상계9동,8275,19039,8855,10184,1135071000
2025,노원구,월계1동,10031,20988,10755,10233,1135056000
2025,노원구,월계2동,11594,25027,11956,13071,1135057000
2025,노원구,월계3동,12810,28015,13285,14730,1135058000
2025,노원구,중계1동,8919,26075,12703,13372,1135062100
